structure_id,kind,frequency,reference_learnability,formal_utility,component_a,component_b,log_frequency,true_mechanism,log_acquired_at,acquired_at,replicate
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,10.016622777074973,22395.6668979494,25
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,10.112822948371827,24657.1684955467,25
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.047816847659087,23105.289377027937,25
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,9.327991266911557,11248.5135151034,25
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,11.333228801035245,83552.36174220753,25
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,10.8503041277971,51549.826707336586,25
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.271511123291686,28897.52190787533,25
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,10.169775098247612,26102.205672044973,25
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,10.341935228622138,31005.97567567325,25
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.734262529330142,16886.37781329096,25
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,9.04673032849458,8490.730589049039,25
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.188664672124291,26599.95151767391,25
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,10.042830924582585,22990.374896971658,25
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.375710794221924,11798.300730828483,25
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,10.073055243926968,23695.85089147895,25
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.623078742617713,41071.87019242805,25
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.717556186464229,45141.450646533514,25
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,learnability_only,9.80106654768679,18052.989037321473,25
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,learnability_only,8.667507773057652,5810.998959729672,26
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,learnability_only,8.644893972382889,5681.06487640059,26
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,10.071235016152745,23652.758276637604,26
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,9.803766653256393,18101.799881129813,26
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.090391458774477,24110.228747103283,26
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,9.441021922637303,12594.581019817175,26
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,10.90626823078515,54517.02028944843,26
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,10.907990537009862,54610.99619726084,26
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.527535543604618,37329.36433882337,26
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,10.188420997902904,26593.4705848491,26
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,10.117257439265554,24766.75328149363,26
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.754354134274328,17229.083470260764,26
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,9.044981645976382,8475.89597119991,26
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.666119317833413,42878.22146404995,26
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,9.862396153827085,19194.828136267424,26
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.403466018993761,12130.351981991937,26
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,9.778326758260746,17647.10027084793,26
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.948084507715881,56845.05475044015,26
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.847161059593361,51388.05644676135,26
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,learnability_only,9.339883204988828,11383.07867573878,26
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,learnability_only,9.04164256043277,8447.641427913813,27
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,learnability_only,9.054017747085714,8552.832102023653,27
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,9.918427167166366,20301.035369773494,27
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,10.373680532912148,32006.059809866932,27
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.075328049836445,23749.768210005466,27
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,10.08454572182404,23969.697845567214,27
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,10.648191085006149,42116.34072106058,27
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,11.169971548757292,70967.0915129989,27
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.333834022889874,30755.804599688585,27
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,10.081186998591173,23889.325314628968,27
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,10.307943244087706,29969.732781987903,27
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.455454578156568,12777.672337874035,27
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,8.863116715967585,7066.472646757698,27
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.551079857310233,38218.68676486216,27
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,9.732208451564714,16851.72747950933,27
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.266935363733927,10582.271328814006,27
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,9.889413779792052,19720.49599648814,27
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.469258485978129,35216.09445690045,27
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.909782314996395,54708.93469388851,27
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,learnability_only,9.658281710202706,15650.868821884234,27
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,learnability_only,8.635695528545444,5629.0475263059325,28
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,learnability_only,8.936314683161449,7603.125434819395,28
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,10.484078201904586,35741.873296544596,28
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,10.201382092821229,26940.39448145234,28
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.053225980975473,23230.607593497778,28
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,9.358225630328882,11593.798595757544,28
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,10.72391292607881,45429.31707072431,28
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,11.205509795460477,73534.48769270965,28
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.22240146550452,27512.657913118634,28
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,10.138126261373658,25289.03701837145,28
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,9.967676132157722,21325.86922040349,28
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.7475284603724,17111.883803243552,28
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,9.206016130951491,9956.85095043544,28
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.106952982885199,24512.855737310674,28
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,10.008199201166814,22207.807632034328,28
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.528385457633785,13744.382272819716,28
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,9.716596643050433,16590.684515297406,28
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.699351319012617,44327.09166056232,28
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.892284659977895,53759.98305382189,28
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,learnability_only,9.560121964951545,14187.576481156615,28
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,learnability_only,8.828967707143885,6829.233406799001,29
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,learnability_only,8.889716569686648,7256.962048953799,29
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,10.19685323783648,26818.661205857654,29
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,10.350968051229334,31287.3158889133,29
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.16462495475779,25968.121141091287,29
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,9.533632600900784,13816.690555779325,29
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,10.882352186455968,53228.65650714701,29
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,11.171119627379568,71048.61410186633,29
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.595007357271268,39934.95790532853,29
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,9.985490540615684,21709.181065254186,29
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,9.941663574199586,20778.281763415376,29
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.84945373961831,18948.001431988858,29
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,9.227764290110663,10175.766000795482,29
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.508144200043272,36612.47103612937,29
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,10.002750759608311,22087.138717283447,29
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.257520594674643,10483.109214790877,29
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,10.053094006847846,23227.541956623227,29
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.89965186571344,54157.50642957839,29
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.86388457129747,52254.67143564257,29
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,learnability_only,9.457410836345776,12802.693229706832,29
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.224532600206112,27571.353615139,0
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,11.19877571246555,73040.96392960747,0
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,three_factor,12.79473354970079,360314.8637497323,0
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,three_factor,12.66451744002401,316322.4678179277,0
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,three_factor,11.173431357084395,71213.04928519155,0
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,three_factor,10.304428495068493,29864.581591356786,0
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,three_factor,12.432827178440357,250904.3772611211,0
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,three_factor,12.072820625707063,175048.89707018482,0
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,three_factor,11.947571587432813,154441.64279545596,0
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,three_factor,10.730523476627857,45730.62467495784,0
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,three_factor,11.265871589067372,78109.86100049084,0
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,three_factor,12.027963791347723,167370.2647527768,0
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,three_factor,10.276173854370965,29032.57790159069,0
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,three_factor,13.089753540793653,483958.06568264787,0
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,three_factor,11.296844191341968,80566.981950311,0
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,three_factor,11.949170672888151,154688.8057448195,0
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,three_factor,11.546333108688806,103397.19455124339,0
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,three_factor,12.119842005002262,183476.52424122285,0
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,three_factor,12.62054347301353,302713.9178616814,0
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,three_factor,11.502909659999942,99003.41861646183,0
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.593816111807735,39887.413891804994,1
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,10.955976191316278,57295.43271958507,1
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,three_factor,12.549797012266415,282037.9773386198,1
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,three_factor,12.69630314289292,326538.50158085383,1
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,three_factor,11.204268752247836,73443.28482092188,1
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,three_factor,10.214732062372564,27302.459327514618,1
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,three_factor,12.3978368308034,242276.9641799991,1
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,three_factor,11.653124818434154,115050.31327819893,1
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,three_factor,11.766089314380922,128809.43130391889,1
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,three_factor,11.06905235630835,64154.682239739464,1
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,three_factor,10.859389005155013,52020.28435002344,1
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,three_factor,12.11623815322035,182816.4920857875,1
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,three_factor,10.240458078529338,28013.95557908553,1
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,three_factor,12.773253703816074,352657.8857582056,1
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,three_factor,11.256380826405458,77372.04560179124,1
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,three_factor,11.809170735620837,134479.99563455602,1
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,three_factor,11.060565921227862,63612.54136917983,1
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,three_factor,12.261418394802764,211381.1951965087,1
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,three_factor,13.266083889018113,577280.6884655611,1
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,three_factor,11.895690401402659,146633.33080155597,1
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.075174454871771,23746.120645327188,2
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,11.52294031543852,101006.51669135242,2
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,three_factor,12.61985559601646,302505.759522766,2
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,three_factor,12.533833961036745,277571.5345294789,2
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,three_factor,11.164234044853973,70561.08339878541,2
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,three_factor,10.517177357388237,36944.69550667877,2
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,three_factor,12.624768436358373,303995.5786470366,2
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,three_factor,11.739263053583493,125399.89295892359,2
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,three_factor,12.099173545109148,179723.26768527654,2
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,three_factor,10.599545032185924,40116.581524861314,2
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,three_factor,11.023297277915837,61285.42189600714,2
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,three_factor,12.435856470028897,251665.59216953142,2
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,three_factor,10.388952928552902,32498.62073690788,2
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,three_factor,13.26617498007229,577333.2759671186,2
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,three_factor,11.579489572217176,106882.94815944362,2
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,three_factor,11.917812971656815,149913.38480370166,2
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,three_factor,10.713612938314109,44963.79720078591,2
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,three_factor,12.084862574344108,177169.5697874033,2
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,three_factor,12.871865181394467,389206.4421308221,2
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,three_factor,11.517833183093895,100491.97806974217,2
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.29923354632862,29709.838909012877,3
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,11.454935757579788,94365.96601072527,3
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,three_factor,12.68568135579143,323088.43451256404,3
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,three_factor,12.632951413478777,306493.37327203265,3
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,three_factor,11.185417300079349,72071.7406672537,3
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,three_factor,10.270060707221978,28855.638858991435,3
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,three_factor,12.34294492800793,229336.33756476536,3
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,three_factor,11.71250918056564,122089.44130556367,3
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,three_factor,12.325195939587838,225301.76031351497,3
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,three_factor,10.893246381008018,53811.71002957712,3
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,three_factor,11.118488980148593,67405.97751597714,3
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,three_factor,12.343332373349599,229425.21007593878,3
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,three_factor,10.200040035964426,26904.263190859725,3
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,three_factor,13.302430100381313,598648.6238467068,3
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,three_factor,11.720452301598275,123063.07423764394,3
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,three_factor,11.92667987118537,151248.56241978944,3
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,three_factor,10.96656252679878,57905.20331525234,3
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,three_factor,12.216551736154111,202106.83771694952,3
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,three_factor,12.899058971972602,399935.6635275252,3
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,three_factor,11.885843456461979,145196.5261445,3
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.534683572548854,37597.15165111694,4
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,11.422545954242368,91358.44043895863,4
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,three_factor,12.468741766189224,260079.27469288182,4
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,three_factor,12.705750328913895,329637.9892141896,4
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,three_factor,11.079127351856968,64804.30736782856,4
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,three_factor,10.231562963103405,27765.873207090888,4
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,three_factor,12.578060003928261,290122.9286168801,4
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,three_factor,11.85343247939593,140566.00998703504,4
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,three_factor,12.359394923052296,233140.11950257572,4
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,three_factor,10.557437738308662,38462.45071719819,4
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,three_factor,11.073346490372948,64430.76338664236,4
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,three_factor,12.324034592266003,225040.2585941221,4
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,three_factor,10.005681903729643,22151.974278859117,4
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,three_factor,12.972865762600168,430570.24600298516,4
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,three_factor,11.059163498810499,63523.3922421168,4
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,three_factor,11.568304174771281,105694.08127361634,4
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,three_factor,11.22435603058947,74933.47737451443,4
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,three_factor,12.577287744057418,289898.96481175825,4
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,three_factor,12.995516330960942,440434.1971238126,4
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,three_factor,11.776904039566382,130210.02979772963,4
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,three_factor,10.346449257844885,31146.253927820013,5
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,three_factor,11.828806443542836,137146.70119501045,5
